text_a	label
患 者 恢 复 顺 利 。	O O O O O O O
今 日 痊 愈 出 院 。	O O O O O O O
入 院 后 依 据 患 者 病 史 、 症 状 、 查 体 及 辅 助 检 查 ： 头 颅 C T 示 ： 未 见 明 显 异 常 。	O O O O O O O O O O O O O O O O O O O O O B-Examine I-Examine I-Examine I-Examine O O O O O O O O O
胸 部 D R 示 ： 肺 内 炎 症 。	B-Examine I-Examine I-Examine I-Examine O O B-BodyPart O O O O
T C D 示 ： 脑 动 脉 硬 化 血 流 频 谱 改 变 。	B-Examine I-Examine I-Examine O O B-BodyPart I-BodyPart I-BodyPart O O O O O O O O O
脑 电 图 示 ： 癫 痫 小 发 作 ？ 心 电 图 ： 窦 性 心 律 ， 下 壁 q 波 ， S T - T 改 变 ， 异 常 心 电 图 。	B-Examine I-Examine I-Examine O O O O O O O O B-Examine I-Examine I-Examine O O O O O O O O O O O O O O O O O O O O B-Examine I-Examine I-Examine O
颈 部 血 管 彩 超 ： 双 侧 颈 动 脉 斑 块 形 成 ， 右 侧 颈 内 动 脉 颅 外 段 起 始 部 狭 窄 形 成 （ 中 度 ） ， 左 侧 颈 总 动 脉 膨 大 处 狭 窄 形 成 （ 中 度 ） 。	B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart O O O O O B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart O O O O O O B-Symptom I-Symptom O O O O O O O B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart B-Symptom I-Symptom O B-Symptom I-Symptom O O O O O O O
腹 部 彩 超 ： 肝 、 脾 、 胆 囊 、 胰 未 见 异 常 。	B-Examine I-Examine I-Examine I-Examine O B-BodyPart O B-BodyPart O B-BodyPart I-BodyPart O B-BodyPart O O O O O
血 、 尿 常 规 ： 正 常 。	B-Examine I-Examine I-Examine I-Examine I-Examine O O O O
肝 功 能 、 肾 功 能 、 血 脂 、 心 肌 酶 ： 正 常 。	B-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine O B-Examine I-Examine O B-Examine I-Examine I-Examine O O O O
初 步 诊 断 ： 1 、 短 暂 性 脑 缺 血 发 作 2 、 癫 痫 3 、 冠 心 病 不 稳 定 型 心 绞 痛 。	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
给 予 改 善 循 环 、 改 善 脑 代 谢 、 抗 凝 等 药 物 治 疗 。	O O B-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure O O O
现 患 者 病 情 好 转 于 今 日 出 院 。	O O O O O O O O O O O O O
入 院 后 完 善 相 关 检 验 、 检 查 。	O O O O O O O O O O O O O
明 确 患 者 诊 断 。	O O O O O O O
检 验 结 果 回 报 ： 谷 丙 转 氨 酶 ： 1 2 5 U / L ， 谷 草 转 氨 酶 ： 1 4 2 U / L 。	O O O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine O O O O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine O O O O O O O O
彩 超 回 报 ： 肝 实 质 弥 漫 性 病 变 - - 符 合 酒 精 性 肝 损 害 表 现 。	B-Examine I-Examine O O O B-BodyPart O O O O O O O O O O O O O O O O O O O O
补 充 诊 断 ： 酒 精 性 肝 硬 化 。	O O O O O O O O O O O O
于 2 0 1 6 - 0 5 - 1 3 在 连 续 硬 膜 外 麻 醉 下 行 左 侧 腹 股 沟 充 填 式 疝 无 张 力 修 补 术 ， 术 程 顺 利 ， 麻 醉 满 意 ， 术 后 安 返 病 房 ， 给 予 抗 炎 、 补 液 等 药 物 对 症 治 疗 。	O O O O O O O O O O O O O O O O O O O O O B-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure O O O O O O O O O O O O O O O O O O O O B-Cure I-Cure I-Cure I-Cure I-Cure O O O O O O O O
住 院 期 间 间 断 换 药 。	O O O O O O O O O
切 口 愈 合 良 好 ， 定 时 拆 线 。	O O O O O O O O O O O O
给 予 办 理 出 院 手 续 。	O O O O O O O O O
住 院 后 病 史 、 查 体 后 诊 断 为 以 上 入 院 诊 断 ， 完 善 相 关 检 验 检 查 ， 给 于 口 服 药 物 对 症 治 疗 。	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
入 院 后 完 善 各 项 检 查 ， 给 予 右 下 肢 持 续 皮 牵 引 ， 应 用 健 骨 药 物 治 疗 ， 患 者 略 发 热 ， 查 血 常 规 ： 白 细 胞 数 1 2 . 1 8 * 1 0 ^ 9 / L ， 中 性 粒 细 胞 百 分 比 9 2 . 0 0 % 。	O O O O O O O O O O O O B-BodyPart I-BodyPart I-BodyPart O O O O O O O O B-Cure I-Cure I-Cure I-Cure O O O O O O B-Symptom I-Symptom O O B-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine O O O O O O O O O O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O O O O O O O
给 予 应 用 抗 生 素 预 防 感 染 。	O O O O B-Cure I-Cure I-Cure O O O O O
复 查 血 常 规 ： 白 细 胞 数 6 . 5 5 * 1 0 ^ 9 / L ， 中 性 粒 细 胞 百 分 比 7 4 . 7 0 % ， 红 细 胞 数 2 . 9 2 * 1 0 ^ 1 2 / L ， 血 红 蛋 白 9 4 . 0 g / L 。	O O B-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine O O O O O O O O O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O O O O O O O B-Examine I-Examine I-Examine I-Examine O O O O O O O O O O O O O B-Examine I-Examine I-Examine O O O O O O O O O
考 虑 贫 血 ， 指 示 加 强 营 养 。	O O B-Disease I-Disease O O O O O O O O
建 议 患 者 手 术 治 疗 , 患 者 拒 绝 手 术 治 疗 。	O O O O O O O O O O O O O O O O O O
继 续 右 下 肢 牵 引 ， 患 者 家 属 要 求 今 日 出 院 。	O O B-BodyPart I-BodyPart I-BodyPart O O O O O O O O O O O O O O
给 予 患 者 血 常 规 、 尿 常 规 、 血 糖 、 血 脂 、 肝 功 2 、 肾 功 能 、 风 湿 三 项 、 心 电 图 等 常 规 检 查 。	O O O O B-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine O B-Examine I-Examine O B-Examine I-Examine O B-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine O O O O O O
给 予 患 者 0 . 9 % 氯 化 钠 注 射 液 2 5 0 m l 鹿 瓜 多 肽 1 6 m g ， 日 一 次 静 点 改 善 骨 脂 代 谢 。	O O O O B-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure O O O O O B-Cure I-Cure I-Cure I-Cure O O O O O O O O O O O O O O O O O
给 予 患 者 腰 椎 牵 引 1 / 日 、 腰 部 手 法 推 拿 1 / 日 、 腰 部 中 频 电 疗 2 / 日 、 腰 部 中 药 塌 渍 2 / 日 、 腰 部 微 波 照 射 2 / 日 、 腰 部 红 外 线 照 射 2 / 日 等 综 合 治 疗 。	O O O O B-BodyPart I-BodyPart O O O O O O B-BodyPart I-BodyPart O O O O O O O O B-BodyPart I-BodyPart O O O O O O O O B-BodyPart I-BodyPart O O O O O O O O B-BodyPart I-BodyPart O O O O O O O O B-BodyPart I-BodyPart O O O O O O O O O O O O O O
并 给 与 患 者 降 脂 药 物 辛 伐 他 汀 1 0 m g ， 1 / 日 口 服 。	O O O O O O O O O B-Cure I-Cure I-Cure I-Cure O O O O O O O O O O O
效 果 明 显 ， 今 日 出 院 。	O O O O O O O O O O
入 院 后 完 善 相 关 辅 助 检 查 ， 于 2 0 1 6 - - 8 - - 2 0 上 午 在 腰 麻 下 行 经 尿 道 前 列 腺 激 光 汽 化 术 。	O O O O O O O O O O O O O O O O O O O O O O O O O O O B-BodyPart O O O O B-BodyPart I-BodyPart B-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure O
术 后 给 予 持 续 性 低 流 量 吸 氧 、 血 压 、 心 电 监 测 ， 静 点 抗 生 素 及 补 液 治 疗 。	O O O O O O O O O O O O O O O O O O O O O O O B-Cure I-Cure I-Cure O O O O O O
持 续 膀 胱 冲 洗 ， 后 改 为 间 断 冲 洗 ， 锻 炼 膀 胱 。	O O B-BodyPart I-BodyPart O O O O O O O O O O O O O B-BodyPart I-BodyPart O
2 0 1 6 - - 8 - - 2 5 拔 除 尿 管 ， 可 以 自 主 排 尿 。	O O O O O O O O O O O O O O O O O O O O O O O
患 者 入 院 后 完 善 相 关 检 查 及 化 验 ， 明 确 诊 断 后 ， 予 营 养 脑 细 胞 及 修 复 软 组 织 药 物 对 症 治 疗 。	O O O O O O O O O O O O O O O O O O O O O O B-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure O O O O O
病 情 好 转 ， 患 者 及 家 属 于 2 0 1 6 - 1 1 - 2 1 主 动 要 求 出 院 。	O O O O O O O O O O O O O O O O O O O O O O O O O O O O
入 院 后 给 予 患 者 血 常 规 、 尿 常 规 、 血 糖 、 血 脂 、 肝 功 2 、 肾 功 、 风 湿 三 项 等 检 查 。	O O O O O O O B-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine O B-Examine I-Examine O B-Examine I-Examine O B-Examine I-Examine I-Examine O B-Examine I-Examine O B-Examine I-Examine I-Examine I-Examine O O O O
给 予 患 者 腰 椎 牵 引 1 / 日 、 腰 部 手 法 推 拿 1 / 日 、 腰 部 中 药 塌 渍 2 / 日 、 腰 部 微 波 照 射 2 / 日 等 对 症 治 疗 。	O O O O B-BodyPart I-BodyPart O O O O O O B-BodyPart I-BodyPart O O O O O O O O B-BodyPart I-BodyPart O O O O O O O O B-BodyPart I-BodyPart O O O O O O O O O O O O O
给 与 患 者 0 . 9 % 氯 化 钠 2 5 0 m l ， 注 射 用 骨 肽 6 0 m g ， 1 / 日 静 点 改 善 骨 质 代 谢 。	O O O O B-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure O O O O O O O O B-Cure I-Cure I-Cure O O O O O O O O O O O O O O O O O
效 果 明 显 ， 要 求 今 日 出 院 。	O O O O O O O O O O O O
1 、 根 据 ： 患 儿 为 6 岁 儿 童 ， 起 病 急 ， 病 程 短 。	O O O O O O O O O O O O O O O O O O O O O
2 、 以 发 热 主 症 。	O O O B-Symptom I-Symptom O O O
3 、 查 体 ： 咽 部 充 血 较 重 ， 双 扁 桃 体 Ⅰ 度 肿 大 。	O O B-Examine I-Examine O B-BodyPart I-BodyPart B-Symptom I-Symptom O O O B-BodyPart I-BodyPart I-BodyPart I-BodyPart O O B-Symptom I-Symptom O
双 肺 呼 吸 音 略 粗 ， 结 合 门 诊 血 常 规 结 果 示 ： 白 细 胞 1 5 . 4 8 x 1 0 ~ 9 / L , 中 性 细 胞 比 率 6 5 . 5 0 % ， 中 性 细 胞 数 1 0 . 1 4 x 1 0 ~ 9 / L , 淋 巴 细 胞 数 3 . 1 6 x 1 0 ~ 9 / L ， 血 红 蛋 白 1 3 5 . 0 g / L , 血 小 板 2 3 9 x 1 0 ~ 9 / L 。	B-BodyPart I-BodyPart B-Examine I-Examine I-Examine O O O O O O O B-Examine I-Examine I-Examine O O O O B-Examine I-Examine I-Examine O O O O O O O O O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O O O O O O O B-Examine I-Examine I-Examine I-Examine O O O O O O O O O O O O O O B-Examine I-Examine I-Examine I-Examine O O O O O O O O O O O O O B-Examine I-Examine I-Examine I-Examine O O O O O O O O O B-Examine I-Examine I-Examine O O O O O O O O O O O
C - 反 应 蛋 白 1 0 4 . 0 m g / L 。	B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O O O O O O O O O O
故 诊 断 为 ： 急 性 扁 桃 体 炎 。	O O O O O O O O O O O O
给 予 静 点 头 孢 哌 酮 、 喜 炎 平 抗 感 染 ， 口 服 苯 丙 哌 林 止 咳 等 对 症 治 疗 。	O O O O B-Cure I-Cure I-Cure I-Cure O B-Cure I-Cure I-Cure O O O O O O B-Cure I-Cure I-Cure I-Cure O O O O O O O O
入 院 后 依 据 患 者 病 史 、 症 状 、 查 体 及 辅 助 检 查 ： 心 电 图 ： 窦 性 心 动 过 速 ， 频 发 房 性 早 搏 ， 不 正 常 心 电 图 。	O O O O O O O O O O O O O O O O O O O O O B-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine I-Examine O O O O O B-Examine I-Examine O O O O O O O O O O
胸 部 透 视 ： 双 肺 肺 气 肿 征 象 。	B-Examine I-Examine I-Examine I-Examine O B-BodyPart I-BodyPart O O O O O O
腹 部 透 视 ： 左 上 腹 可 见 肠 管 积 气 ， 轻 度 扩 张 ， 未 见 气 液 平 。	B-Examine I-Examine I-Examine I-Examine O B-BodyPart I-BodyPart I-BodyPart O O O O O O O O O O O O O O O O O O
腹 部 C T 示 ： 肝 、 胆 、 脾 、 胰 未 见 明 显 异 常 。	B-Examine I-Examine I-Examine I-Examine O O B-BodyPart O B-BodyPart O B-BodyPart O B-BodyPart O O O O O O O
腹 部 彩 超 ： 1 . 肝 实 质 回 声 致 密 2 . 胆 囊 壁 欠 光 滑 3 . 脾 胰 未 见 异 常 。	B-Examine I-Examine I-Examine I-Examine O O O B-BodyPart O O O O O O O O B-Examine I-Examine I-Examine O O O O O B-Examine I-Examine O O O O O
心 脏 彩 超 ： 1 . 左 心 功 能 减 低 2 . 主 动 脉 无 冠 瓣 钙 化 3 . 三 尖 瓣 关 闭 不 全 4 . 主 动 脉 瓣 关 闭 不 全 5 . 二 尖 瓣 关 闭 不 全 。	B-Examine I-Examine I-Examine I-Examine O O O B-Examine I-Examine O O O O O O B-Examine I-Examine I-Examine O O O O O O O B-Examine I-Examine I-Examine O O O O O O B-Examine I-Examine I-Examine I-Examine O O O O O O B-Examine I-Examine I-Examine O O O O O
血 常 规 ： 白 细 胞 数 5 . 4 3 * 1 0 ^ 9 / L ， 中 性 粒 细 胞 百 分 比 6 1 . 2 0 % 。	B-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine O O O O O O O O O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O O O O O O O
生 化 ： 谷 丙 转 氨 酶 2 3 . 4 U / L ， 谷 草 转 氨 酶 2 1 . 7 U / L ， 总 蛋 白 7 5 . 0 g / L ， 白 蛋 白 4 4 . 9 g / L ， 甘 油 三 脂 1 . 8 6 0 m m o l / L ， 总 胆 固 醇 1 . 5 1 m m o l / L ， 尿 素 1 6 . 7 9 m m o l / L ， 肌 酐 1 0 8 . 0 u m o l / L ， 葡 萄 糖 5 . 7 8 m m o l / L 。	B-Examine I-Examine O B-Examine I-Examine I-Examine I-Examine I-Examine O O O O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine O O O O O O O O B-Examine I-Examine I-Examine O O O O O O O O B-Examine I-Examine I-Examine O O O O O O O O B-Examine I-Examine I-Examine I-Examine O O O O O O O O O O O O B-Examine I-Examine I-Examine I-Examine O O O O O O O O O O O B-Examine I-Examine O O O O O O O O O O O O B-Examine I-Examine O O O O O O O O O O O O B-Examine I-Examine I-Examine O O O O O O O O O O O
钾 4 . 4 1 m m o l / L ， 钠 1 3 9 . 7 9 m m o l / L ， 氯 9 6 . 0 0 m m o l / L 。	B-Examine O O O O O O O O O O O B-Examine O O O O O O O O O O O O O B-Examine O O O O O O O O O O O O
初 步 诊 断 ： 1 . 慢 性 阻 塞 性 肺 疾 病 急 性 加 重 期 2 . 肺 源 性 心 脏 病 心 肺 功 能 失 代 偿 期 3 . 心 律 失 常 - 房 性 早 搏 4 . 胃 肠 功 能 紊 乱 。	O O O O O O O O O O O O B-BodyPart O O O O O O O O O B-BodyPart O O B-BodyPart I-BodyPart O B-BodyPart B-BodyPart O O O O O O O O O O O O O O O O O O O B-BodyPart I-BodyPart O O O O O
给 予 氨 曲 南 抗 炎 、 氨 溴 索 注 射 液 止 咳 祛 痰 、 哆 嗦 茶 碱 解 除 气 道 痉 挛 等 对 症 治 疗 。	O O B-Cure I-Cure I-Cure O O O B-Cure I-Cure I-Cure I-Cure I-Cure I-Cure O O O O O B-Cure I-Cure I-Cure I-Cure O O B-BodyPart I-BodyPart O O O O O O O O
现 患 者 病 情 好 转 于 今 日 出 院 。	O O O O O O O O O O O O O
入 院 后 完 善 相 关 检 验 、 检 查 ， 明 确 患 者 诊 断 ， 给 予 应 用 止 疼 、 活 血 化 瘀 、 营 养 神 经 等 药 物 对 症 治 疗 ， 现 患 者 自 觉 症 状 好 转 ， 要 求 出 院 ， 今 日 办 理 出 院 手 续 。	O O O O O O O O O O O O O O O O O O O O O O O O B-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
依 据 ： 1 、 患 儿 为 2 岁 儿 童 ， 起 病 急 ， 病 程 短 。	O O O O O O O O O O O O O O O O O O O O O
2 、 以 咳 嗽 、 咳 痰 ， 发 热 为 主 症 。	O O O B-Symptom I-Symptom O B-Symptom I-Symptom O B-Symptom I-Symptom O O O O
3 、 查 体 ： 咽 部 充 血 ， 咽 峡 部 无 疱 疹 ， 双 扁 桃 体 稍 肿 大 ， 双 肺 呼 吸 音 粗 ， 未 闻 及 干 湿 性 啰 音 ， 结 合 胸 片 故 诊 断 为 ： 左 肺 肺 炎 。	O O B-Examine I-Examine O B-BodyPart I-BodyPart O O O B-BodyPart I-BodyPart I-BodyPart O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart I-BodyPart O B-Symptom I-Symptom O B-BodyPart I-BodyPart B-Examine I-Examine I-Examine O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine O O O B-Examine I-Examine O O O O O B-BodyPart I-BodyPart O O O
给 予 静 点 头 孢 哌 酮 舒 巴 坦 钠 、 炎 琥 宁 联 合 抗 感 染 ， 静 点 盐 酸 氨 溴 索 、 口 服 清 宣 止 咳 颗 粒 止 咳 化 痰 ， 布 地 奈 德 雾 化 吸 入 减 轻 气 道 高 敏 反 应 等 对 症 治 疗 。	O O O O B-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure O B-Cure I-Cure I-Cure O O O O O O O O B-Cure I-Cure I-Cure I-Cure I-Cure O O O B-Cure I-Cure I-Cure I-Cure I-Cure I-Cure O O O O O B-Cure I-Cure I-Cure I-Cure O O O O O O B-BodyPart I-BodyPart O O O O O O O O O O
进 一 步 完 善 血 、 尿 常 规 ， 血 脂 、 血 糖 、 肝 功 能 、 肾 功 能 、 心 肌 酶 、 风 湿 三 项 及 心 电 图 等 相 关 辅 助 检 查 ， 以 除 外 其 他 治 疗 禁 忌 症 ； 先 予 减 轻 神 经 根 周 围 水 肿 药 物 2 0 % 甘 露 醇 1 5 0 m l 加 地 塞 米 松 注 射 液 1 0 m g 日 1 次 静 点 ， 改 善 骨 质 代 谢 药 物 鹿 瓜 多 肽 1 6 m g 入 0 . 9 % 氯 化 钠 注 射 液 2 5 0 m l 中 日 1 次 静 点 及 口 服 营 养 神 经 药 物 甲 钴 胺 1 . 5 m g 日 3 次 和 大 活 络 丸 3 . 6 g ， 日 二 次 口 服 ， 辅 助 物 理 治 疗 方 面 的 腰 部 中 频 脉 冲 电 、 中 药 塌 渍 、 微 波 、 红 外 线 均 日 2 次 等 物 理 治 疗 。	O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine O B-Examine I-Examine O B-Examine I-Examine O B-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Symptom I-Symptom O O B-Cure I-Cure I-Cure I-Cure I-Cure I-Cure O O O O O O B-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure O O O O O O O O O O O O O O O O O O B-Cure I-Cure I-Cure I-Cure O O O O O B-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure O O O O O O O O O O O O O O O O O O O O B-Cure I-Cure I-Cure O O O O O O O O O B-Cure I-Cure I-Cure I-Cure O O O O O O O O O O O O O O O O O O O O B-BodyPart I-BodyPart O O O O O O O O O O O O O O O O O O O O O O O O O O O
入 院 后 完 善 相 关 检 验 检 查 ， 查 血 尿 常 规 、 各 项 生 化 检 查 ， B 超 ， 给 予 静 点 软 组 织 修 复 、 止 血 、 营 养 脑 神 经 及 口 服 药 物 对 症 治 疗 ， 患 者 病 情 好 转 ， 停 医 嘱 ， 今 日 出 院 。	O O O O O O O O O O O O O B-Examine I-Examine I-Examine I-Examine O O O B-Examine I-Examine O O O B-Examine I-Examine O O O O O B-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure O O O O O O O O O O O O O O O O O O O O O
1 、 患 儿 为 6 岁 儿 童 ， 起 病 急 ， 病 程 长 。	O O O O O O O O O O O O O O O O O O
2 、 以 咳 嗽 、 咳 痰 ， 发 热 为 主 症 。	O O O B-Symptom I-Symptom O B-Symptom I-Symptom O B-Symptom I-Symptom O O O O
3 、 查 体 ： 咽 部 充 血 ， 咽 峡 部 无 疱 疹 ， 双 扁 桃 体 Ⅰ 度 肿 大 ， 双 肺 呼 吸 音 粗 ， 可 闻 及 痰 鸣 音 ， 结 合 胸 片 故 诊 断 为 ： 右 肺 肺 炎 。	O O B-Examine I-Examine O B-BodyPart I-BodyPart B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart I-BodyPart O O B-Symptom I-Symptom O B-BodyPart I-BodyPart B-Examine I-Examine I-Examine O O O O O B-Examine I-Examine I-Examine O O O B-Examine I-Examine O O O O O B-BodyPart I-BodyPart O O O
给 予 静 点 头 孢 哌 酮 钠 注 射 液 、 阿 奇 霉 素 、 炎 琥 宁 联 合 抗 感 染 ， 口 服 氨 溴 索 、 川 贝 清 肺 止 咳 化 痰 ， 布 地 奈 德 雾 化 吸 入 减 轻 气 道 高 敏 反 应 等 对 症 治 疗 。	O O O O B-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure O B-Cure I-Cure I-Cure I-Cure O B-Cure I-Cure I-Cure O O O O O O O O B-Cure I-Cure I-Cure O B-Cure I-Cure I-Cure I-Cure O O O B-BodyPart O B-Cure I-Cure I-Cure I-Cure O O O O O O B-BodyPart I-BodyPart O O O O O O O O O O
入 院 后 完 善 相 关 辅 助 检 查 给 予 应 用 软 组 织 修 复 药 物 ， 脑 细 胞 营 养 药 物 ， 口 服 止 痛 、 活 血 化 瘀 对 症 治 疗 。	O O O O O O O O O O O O O O O B-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure O B-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure O O O O O O O O O O O O O O O
患 者 病 情 渐 减 轻 ， 现 患 者 诸 伤 处 疼 痛 明 显 减 轻 ， 肿 胀 区 已 消 退 。	O O O O O O O O O O O O O O B-Symptom I-Symptom O O O O O O O O O O O O
患 者 入 院 后 完 善 相 关 术 前 检 查 及 化 验 ， 明 确 诊 断 后 无 明 确 手 术 禁 忌 症 ， 定 于 2 0 1 6 - 0 2 - 1 1 日 上 午 9 ： 0 0 入 手 术 室 在 全 麻 下 行 椎 管 切 开 减 压 椎 弓 钉 内 固 定 c a g e 植 骨 融 合 内 固 定 术 。	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure O
手 术 顺 利 ， 术 后 给 予 抗 炎 补 液 、 营 养 神 经 、 抗 骨 质 疏 松 药 物 对 症 治 疗 。	O O O O O O O O O O O O O O B-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure I-Cure O O O O O
